user_id,variant,timestamp
2008169,treatment,2025-02-03T01:55:51Z
2002771,control,2025-02-04T01:19:40Z
2005118,treatment,2025-02-04T15:57:06Z
2006267,treatment,2025-02-04T08:51:20Z
2008358,treatment,2025-02-03T23:06:17Z
2009423,treatment,2025-02-03T05:35:46Z
2003301,control,2025-02-03T06:21:06Z
2009163,treatment,2025-02-04T09:04:13Z
2004053,control,2025-02-04T06:11:44Z
2001590,control,2025-02-03T15:31:48Z
2005402,treatment,2025-02-04T17:20:37Z
2008308,treatment,2025-02-03T19:57:36Z
2008393,treatment,2025-02-03T16:17:14Z
2009347,treatment,2025-02-04T01:28:24Z
2000456,control,2025-02-03T09:14:01Z
2003615,control,2025-02-04T05:36:15Z
2002397,control,2025-02-04T21:57:07Z
2003059,control,2025-02-04T23:10:18Z
2007482,treatment,2025-02-04T20:49:04Z
2004842,treatment,2025-02-03T23:42:48Z
2000955,control,2025-02-04T19:40:13Z
2005210,treatment,2025-02-03T03:16:48Z
2008071,treatment,2025-02-04T06:11:19Z
2003068,control,2025-02-04T11:29:34Z
2007757,treatment,2025-02-03T18:39:43Z
2008203,treatment,2025-02-03T07:56:24Z
2005320,treatment,2025-02-03T15:14:40Z
2002436,control,2025-02-04T03:15:45Z
2004587,control,2025-02-03T07:11:34Z
2004976,treatment,2025-02-04T14:20:40Z
2005585,treatment,2025-02-04T09:41:02Z
2005200,treatment,2025-02-03T13:42:32Z
2008152,treatment,2025-02-04T10:36:38Z
2002268,control,2025-02-04T18:09:56Z
2008989,treatment,2025-02-04T17:41:23Z
2009047,treatment,2025-02-03T05:07:44Z
2003553,control,2025-02-03T07:57:23Z
2005579,treatment,2025-02-04T17:00:21Z
2009133,treatment,2025-02-03T21:35:56Z
2008443,treatment,2025-02-03T13:31:00Z
2000794,control,2025-02-03T00:18:35Z
2004010,control,2025-02-03T15:32:32Z
2002228,control,2025-02-04T19:20:34Z
2006918,treatment,2025-02-03T22:15:55Z
2004251,control,2025-02-04T16:25:55Z
2000671,control,2025-02-03T09:38:34Z
2003145,control,2025-02-03T12:55:32Z
2003339,control,2025-02-03T11:21:03Z
2003445,control,2025-02-04T23:42:31Z
2001300,control,2025-02-04T16:21:41Z
2002483,control,2025-02-04T17:20:40Z
2003419,control,2025-02-03T01:03:42Z
2008542,treatment,2025-02-03T08:32:08Z
2007837,treatment,2025-02-03T02:45:02Z
2007691,treatment,2025-02-03T18:05:13Z
2002386,control,2025-02-03T08:22:37Z
2004465,control,2025-02-04T12:27:32Z
2001402,control,2025-02-04T02:47:46Z
2001246,control,2025-02-03T10:13:52Z
2005798,treatment,2025-02-03T23:35:13Z
2003062,control,2025-02-04T08:37:30Z
2004127,control,2025-02-04T14:53:46Z
2007703,treatment,2025-02-03T08:57:18Z
2007895,treatment,2025-02-03T12:24:33Z
2003739,control,2025-02-03T05:26:51Z
2006379,treatment,2025-02-03T16:31:33Z
2000250,control,2025-02-03T07:59:42Z
2000402,control,2025-02-03T03:22:55Z
2004092,control,2025-02-04T09:36:21Z
2001142,control,2025-02-04T05:57:48Z
2005724,treatment,2025-02-03T02:14:22Z
2003172,control,2025-02-04T00:30:51Z
2002040,control,2025-02-03T14:16:20Z
2008553,treatment,2025-02-04T15:33:34Z
2004622,control,2025-02-04T23:39:56Z
2007907,treatment,2025-02-04T18:48:43Z
2007064,treatment,2025-02-03T11:20:34Z
2000335,control,2025-02-03T16:22:59Z
2006957,treatment,2025-02-04T09:33:42Z
2007005,treatment,2025-02-04T08:47:27Z
2005589,treatment,2025-02-03T06:15:05Z
2001537,control,2025-02-04T07:23:49Z
2007185,treatment,2025-02-03T13:30:11Z
2008127,treatment,2025-02-04T05:40:21Z
2001063,control,2025-02-04T13:54:00Z
2000055,control,2025-02-04T01:07:23Z
2001237,control,2025-02-03T22:11:40Z
2007220,treatment,2025-02-04T20:49:51Z
2003023,control,2025-02-04T17:54:44Z
2003661,control,2025-02-04T18:46:41Z
2002303,control,2025-02-03T11:56:01Z
2001703,control,2025-02-04T09:03:25Z
2008318,treatment,2025-02-03T02:05:18Z
2006867,treatment,2025-02-04T00:14:14Z
2006495,treatment,2025-02-04T12:56:48Z
2001639,control,2025-02-04T16:53:29Z
2002261,control,2025-02-04T10:01:22Z
2007288,treatment,2025-02-03T02:01:04Z
2001668,control,2025-02-03T05:17:57Z
2007606,treatment,2025-02-03T16:29:23Z
2006494,treatment,2025-02-04T22:32:33Z
2000685,control,2025-02-04T09:42:47Z
2009182,treatment,2025-02-04T17:30:03Z
2008221,treatment,2025-02-03T19:51:08Z
2003900,control,2025-02-04T08:55:08Z
2000036,control,2025-02-03T17:09:40Z
2005866,treatment,2025-02-03T05:00:01Z
2003679,control,2025-02-03T12:34:28Z
2008829,treatment,2025-02-04T08:55:35Z
2003465,control,2025-02-03T17:07:40Z
2005487,treatment,2025-02-04T07:34:36Z
2002081,control,2025-02-03T17:30:24Z
2009426,treatment,2025-02-04T23:28:09Z
2000327,control,2025-02-03T20:40:12Z
2001380,control,2025-02-04T10:12:10Z
2007347,treatment,2025-02-04T15:36:42Z
2005933,treatment,2025-02-03T04:05:57Z
2006584,treatment,2025-02-04T10:39:08Z
2005420,treatment,2025-02-03T09:23:56Z
2003524,control,2025-02-04T16:06:12Z
2004692,control,2025-02-03T18:00:20Z
2004079,control,2025-02-04T23:26:37Z
2003766,control,2025-02-03T10:12:40Z
2007201,treatment,2025-02-04T22:36:31Z
2008837,treatment,2025-02-04T14:36:17Z
2009155,treatment,2025-02-04T04:45:46Z
2007583,treatment,2025-02-03T14:29:46Z
2007265,treatment,2025-02-03T23:32:46Z
2005072,treatment,2025-02-03T03:22:52Z
2006313,treatment,2025-02-03T06:05:44Z
2002800,control,2025-02-04T11:08:50Z
2002545,control,2025-02-04T18:05:41Z
2000887,control,2025-02-03T15:12:09Z
2001068,control,2025-02-04T19:53:12Z
2006816,treatment,2025-02-04T06:34:50Z
2005694,treatment,2025-02-04T11:43:04Z
2003186,control,2025-02-03T18:36:05Z
2003667,control,2025-02-04T04:47:17Z
2005138,treatment,2025-02-04T00:24:00Z
2006500,treatment,2025-02-03T09:12:53Z
2008236,treatment,2025-02-04T15:24:18Z
2008804,treatment,2025-02-04T22:53:39Z
2009496,treatment,2025-02-04T15:50:26Z
2007452,treatment,2025-02-04T11:50:48Z
2006046,treatment,2025-02-03T00:53:02Z
2008733,treatment,2025-02-03T08:41:15Z
2007842,treatment,2025-02-04T21:23:29Z
2003790,control,2025-02-04T17:42:48Z
2007149,treatment,2025-02-04T09:09:34Z
2006972,treatment,2025-02-03T14:51:39Z
2009446,treatment,2025-02-04T17:19:39Z
2003831,control,2025-02-04T14:21:22Z
2008145,treatment,2025-02-03T09:23:33Z
2000174,control,2025-02-04T22:08:04Z
2004493,control,2025-02-04T06:43:22Z
2007342,treatment,2025-02-04T07:10:04Z
2005803,treatment,2025-02-04T20:24:24Z
2007153,treatment,2025-02-03T04:23:16Z
2002657,control,2025-02-03T19:09:10Z
2002181,control,2025-02-03T04:47:31Z
2001673,control,2025-02-04T18:55:28Z
2000726,control,2025-02-03T07:31:18Z
2007387,treatment,2025-02-03T14:38:52Z
2002788,control,2025-02-03T15:55:39Z
2001882,control,2025-02-04T21:08:32Z
2000309,control,2025-02-04T19:15:34Z
2004572,control,2025-02-04T01:05:55Z
2009551,treatment,2025-02-03T16:03:38Z
2001843,control,2025-02-04T18:29:38Z
2004668,control,2025-02-03T22:08:19Z
2006374,treatment,2025-02-04T20:19:30Z
2008530,treatment,2025-02-03T15:50:55Z
2004680,control,2025-02-04T09:28:17Z
2003810,control,2025-02-04T06:24:32Z
2001727,control,2025-02-04T14:35:17Z
2002757,control,2025-02-03T01:19:20Z
2003933,control,2025-02-04T06:17:22Z
2008240,treatment,2025-02-03T04:33:15Z
2000519,control,2025-02-04T20:47:40Z
2006134,treatment,2025-02-04T07:03:18Z
2004303,control,2025-02-03T02:54:27Z
2003986,control,2025-02-04T05:11:03Z
2003626,control,2025-02-03T08:48:25Z
2009623,treatment,2025-02-03T09:13:17Z
2003065,control,2025-02-03T06:42:18Z
2008010,treatment,2025-02-04T02:45:32Z
2005379,treatment,2025-02-03T22:27:41Z
2004792,control,2025-02-04T20:36:39Z
2002991,control,2025-02-04T12:46:03Z
2004139,control,2025-02-03T05:22:18Z
2004986,treatment,2025-02-04T16:30:34Z
2007124,treatment,2025-02-04T07:13:25Z
2009555,treatment,2025-02-03T17:38:47Z
2009261,treatment,2025-02-04T06:47:58Z
2007494,treatment,2025-02-03T05:37:17Z
2009402,treatment,2025-02-04T21:33:27Z
2005247,treatment,2025-02-03T04:37:52Z
2005007,treatment,2025-02-03T03:51:27Z
2008114,treatment,2025-02-03T18:15:18Z
2001777,control,2025-02-04T00:14:24Z
2002718,control,2025-02-04T15:58:35Z
2005395,treatment,2025-02-03T15:38:54Z
2000548,control,2025-02-04T05:01:59Z
2007981,treatment,2025-02-03T10:20:57Z
2000735,control,2025-02-03T10:19:59Z
2009179,treatment,2025-02-04T06:11:57Z
2004094,control,2025-02-04T12:53:52Z
2000531,control,2025-02-04T16:12:02Z
2000332,control,2025-02-04T22:52:46Z
2006420,treatment,2025-02-03T20:01:33Z
2006641,treatment,2025-02-04T14:32:27Z
2001317,control,2025-02-03T11:59:28Z
2004014,control,2025-02-03T12:17:08Z
2007424,treatment,2025-02-04T04:30:59Z
2006112,treatment,2025-02-04T05:21:50Z
2001084,control,2025-02-04T15:42:25Z
2000923,control,2025-02-04T15:16:39Z
2004250,control,2025-02-03T08:00:25Z
2005233,treatment,2025-02-03T02:10:09Z
2005465,treatment,2025-02-03T03:53:11Z
2004077,control,2025-02-03T20:37:15Z
2003341,control,2025-02-03T16:10:18Z
2003213,control,2025-02-04T22:17:04Z
2005952,treatment,2025-02-03T09:02:17Z
2005510,treatment,2025-02-04T09:46:09Z
2008860,treatment,2025-02-04T08:24:19Z
2004588,control,2025-02-04T02:52:54Z
2004905,treatment,2025-02-03T03:04:32Z
2001887,control,2025-02-03T05:25:29Z
2003420,control,2025-02-04T12:44:41Z
2000974,control,2025-02-04T12:05:41Z
2007531,treatment,2025-02-03T00:08:19Z
2002034,control,2025-02-03T09:35:06Z
2002532,control,2025-02-03T11:04:06Z
2000015,control,2025-02-03T17:57:03Z
2005211,treatment,2025-02-04T23:12:22Z
2005016,treatment,2025-02-04T02:59:44Z
2008862,treatment,2025-02-03T12:19:04Z
2007317,treatment,2025-02-03T01:36:48Z
2006004,treatment,2025-02-03T15:28:08Z
2009295,treatment,2025-02-03T17:38:32Z
2000065,control,2025-02-04T20:15:56Z
2001940,control,2025-02-03T11:22:07Z
2006013,treatment,2025-02-03T23:48:05Z
2007463,treatment,2025-02-03T04:46:17Z
2005287,treatment,2025-02-04T13:10:56Z
2000159,control,2025-02-03T21:19:03Z
2004362,control,2025-02-03T04:54:51Z
2002682,control,2025-02-04T11:08:44Z
2002194,control,2025-02-04T16:33:28Z
2004247,control,2025-02-03T02:06:32Z
2006406,treatment,2025-02-04T18:58:40Z
2004537,control,2025-02-03T10:08:44Z
2009352,treatment,2025-02-04T21:07:58Z
2004889,treatment,2025-02-04T11:58:24Z
2007222,treatment,2025-02-03T22:05:02Z
2005107,treatment,2025-02-03T11:49:49Z
2000572,control,2025-02-03T16:28:18Z
2004155,control,2025-02-03T12:22:42Z
2001874,control,2025-02-03T12:38:59Z
2006736,treatment,2025-02-03T16:23:18Z
2002399,control,2025-02-03T18:50:17Z
2002555,control,2025-02-04T23:05:38Z
2003408,control,2025-02-04T07:49:20Z
2008050,treatment,2025-02-03T06:32:43Z
2006346,treatment,2025-02-04T17:42:29Z
2006366,treatment,2025-02-04T05:12:58Z
2002856,control,2025-02-03T13:42:55Z
2001993,control,2025-02-03T17:10:38Z
2001897,control,2025-02-04T01:20:07Z
2009390,treatment,2025-02-03T04:59:37Z
2001551,control,2025-02-03T23:17:42Z
2005756,treatment,2025-02-04T18:07:28Z
2002428,control,2025-02-03T16:25:19Z
2006639,treatment,2025-02-04T10:14:38Z
2008309,treatment,2025-02-03T15:38:01Z
2005802,treatment,2025-02-03T21:02:16Z
2007207,treatment,2025-02-03T22:36:46Z
2007209,treatment,2025-02-04T08:51:33Z
2002153,control,2025-02-04T12:46:32Z
2002187,control,2025-02-03T15:03:42Z
2006111,treatment,2025-02-04T21:24:34Z
2005362,treatment,2025-02-03T10:19:51Z
2005347,treatment,2025-02-04T14:32:24Z
2001252,control,2025-02-04T02:01:46Z
2002831,control,2025-02-03T14:59:06Z
2004273,control,2025-02-04T20:32:38Z
2004337,control,2025-02-04T01:22:16Z
2003977,control,2025-02-03T17:32:18Z
2001226,control,2025-02-04T18:35:15Z
2007483,treatment,2025-02-03T17:28:56Z
2008897,treatment,2025-02-03T02:16:05Z
2009318,treatment,2025-02-03T06:23:43Z
2000950,control,2025-02-04T12:08:38Z
2009092,treatment,2025-02-03T16:06:29Z
2006441,treatment,2025-02-03T13:51:10Z
2002392,control,2025-02-04T05:38:37Z
2006726,treatment,2025-02-04T19:52:09Z
2008092,treatment,2025-02-03T05:10:04Z
2005188,treatment,2025-02-03T02:37:40Z
2007588,treatment,2025-02-03T03:04:58Z
2001360,control,2025-02-04T05:07:52Z
2003815,control,2025-02-03T03:04:05Z
2009141,treatment,2025-02-04T19:46:15Z
2004003,control,2025-02-04T11:05:28Z
2005184,treatment,2025-02-03T10:51:31Z
2006093,treatment,2025-02-04T03:55:22Z
2004940,treatment,2025-02-04T16:14:59Z
2007087,treatment,2025-02-04T13:07:13Z
2001605,control,2025-02-04T05:22:28Z
2000692,control,2025-02-03T10:40:28Z
2001124,control,2025-02-04T19:32:05Z
2006055,treatment,2025-02-03T15:13:35Z
2000080,control,2025-02-04T14:18:08Z
2005378,treatment,2025-02-04T04:15:43Z
2004265,control,2025-02-03T03:50:57Z
2007952,treatment,2025-02-04T21:36:14Z
2003086,control,2025-02-03T23:02:17Z
2005643,treatment,2025-02-03T16:52:42Z
2007458,treatment,2025-02-03T11:36:11Z
2005005,treatment,2025-02-04T20:17:22Z
2000384,control,2025-02-03T12:29:53Z
2006137,treatment,2025-02-03T22:28:13Z
2004186,control,2025-02-03T05:32:32Z
2005555,treatment,2025-02-04T20:39:08Z
2004585,control,2025-02-03T02:20:56Z
2007212,treatment,2025-02-03T07:37:10Z
2006453,treatment,2025-02-04T05:31:54Z
2008276,treatment,2025-02-04T02:07:04Z
2001952,control,2025-02-04T15:52:10Z
2003019,control,2025-02-03T02:40:20Z
2002876,control,2025-02-03T07:13:06Z
2003912,control,2025-02-04T15:20:54Z
2002270,control,2025-02-04T18:09:08Z
2002498,control,2025-02-04T21:05:22Z
2001041,control,2025-02-04T07:54:56Z
2007123,treatment,2025-02-03T00:00:48Z
2000908,control,2025-02-04T02:34:40Z
2002650,control,2025-02-03T19:07:25Z
2001382,control,2025-02-03T14:12:26Z
2000681,control,2025-02-03T14:33:33Z
2005361,treatment,2025-02-03T23:09:43Z
2008754,treatment,2025-02-04T01:03:51Z
2007918,treatment,2025-02-04T01:57:15Z
2000963,control,2025-02-03T21:09:09Z
2001797,control,2025-02-04T08:45:06Z
2006443,treatment,2025-02-03T22:28:06Z
2002592,control,2025-02-04T16:02:19Z
2002382,control,2025-02-04T23:49:38Z
2005598,treatment,2025-02-03T06:34:43Z
2009453,treatment,2025-02-04T17:52:29Z
2005422,treatment,2025-02-04T18:30:03Z
2008133,treatment,2025-02-04T01:56:38Z
2003277,control,2025-02-04T21:43:00Z
2001066,control,2025-02-04T08:06:56Z
2001287,control,2025-02-04T10:12:37Z
2002212,control,2025-02-03T02:59:54Z
2003379,control,2025-02-04T01:10:47Z
2008554,treatment,2025-02-03T16:45:29Z
2008317,treatment,2025-02-03T12:27:22Z
2009389,treatment,2025-02-03T19:53:44Z
2007787,treatment,2025-02-03T23:49:57Z
2004299,control,2025-02-03T17:31:41Z
2009691,treatment,2025-02-03T01:34:40Z
2007103,treatment,2025-02-04T10:42:01Z
2005012,treatment,2025-02-04T02:46:01Z
2000007,control,2025-02-04T08:50:48Z
2005478,treatment,2025-02-03T17:54:46Z
2003168,control,2025-02-03T09:46:39Z
2008293,treatment,2025-02-04T03:29:50Z
2006772,treatment,2025-02-03T19:11:12Z
2009400,treatment,2025-02-04T05:30:17Z
2009168,treatment,2025-02-03T06:40:21Z
2002906,control,2025-02-03T03:55:31Z
2009319,treatment,2025-02-03T18:52:15Z
2008342,treatment,2025-02-03T01:47:33Z
2001037,control,2025-02-04T00:34:00Z
2000604,control,2025-02-04T12:51:03Z
2008204,treatment,2025-02-03T17:35:53Z
2005562,treatment,2025-02-04T12:38:12Z
2002779,control,2025-02-04T20:28:55Z
2004630,control,2025-02-04T19:21:04Z
2005085,treatment,2025-02-03T00:42:27Z
2000791,control,2025-02-04T04:57:37Z
2008543,treatment,2025-02-03T17:46:23Z
2000235,control,2025-02-03T17:31:41Z
2008435,treatment,2025-02-04T15:32:18Z
2007031,treatment,2025-02-03T09:21:13Z
2002662,control,2025-02-03T17:26:46Z
2002905,control,2025-02-03T23:57:01Z
2004134,control,2025-02-04T19:14:14Z
2008982,treatment,2025-02-03T13:01:32Z
2007986,treatment,2025-02-03T10:21:27Z
2001901,control,2025-02-03T11:56:19Z
2003275,control,2025-02-04T22:00:14Z
2002219,control,2025-02-04T07:18:00Z
2009554,treatment,2025-02-03T15:54:04Z
2007362,treatment,2025-02-03T01:29:42Z
2009517,treatment,2025-02-04T20:47:25Z
2003865,control,2025-02-03T13:49:18Z
2002644,control,2025-02-03T12:34:54Z
2004716,control,2025-02-03T04:49:06Z
2003245,control,2025-02-04T10:07:52Z
2004089,control,2025-02-03T12:39:02Z
2000687,control,2025-02-04T19:24:17Z
2002020,control,2025-02-04T06:11:09Z
2007650,treatment,2025-02-03T06:53:54Z
2004535,control,2025-02-04T06:47:58Z
2005119,treatment,2025-02-03T01:57:40Z
2004438,control,2025-02-04T04:23:37Z
2006923,treatment,2025-02-04T09:21:26Z
2002288,control,2025-02-04T21:06:19Z
2009645,treatment,2025-02-04T16:26:16Z
2004355,control,2025-02-04T13:37:10Z
2004419,control,2025-02-03T10:00:24Z
2007484,treatment,2025-02-04T22:43:08Z
2005358,treatment,2025-02-03T19:48:44Z
2002869,control,2025-02-04T09:04:43Z
2007242,treatment,2025-02-03T13:22:18Z
2004845,treatment,2025-02-03T13:13:16Z
2006006,treatment,2025-02-03T22:41:48Z
2002359,control,2025-02-04T10:38:30Z
2006265,treatment,2025-02-04T14:37:23Z
2005239,treatment,2025-02-04T03:11:53Z
2004578,control,2025-02-04T18:59:07Z
2008926,treatment,2025-02-03T05:23:51Z
2008731,treatment,2025-02-04T02:07:35Z
2001839,control,2025-02-03T10:08:26Z
2001269,control,2025-02-04T04:59:44Z
2008510,treatment,2025-02-04T12:06:55Z
2001750,control,2025-02-03T16:34:27Z
2005745,treatment,2025-02-04T03:28:39Z
2002826,control,2025-02-04T14:58:19Z
2002568,control,2025-02-03T11:44:10Z
2001357,control,2025-02-04T02:59:11Z
2004538,control,2025-02-03T08:11:39Z
2003503,control,2025-02-03T09:32:08Z
2000003,control,2025-02-03T11:55:28Z
2004049,control,2025-02-03T13:19:08Z
2004749,control,2025-02-03T05:43:26Z
2001607,control,2025-02-03T16:31:08Z
2005302,treatment,2025-02-04T12:01:25Z
2009544,treatment,2025-02-04T19:57:58Z
2007626,treatment,2025-02-03T02:14:50Z
2008789,treatment,2025-02-04T12:27:31Z
2007746,treatment,2025-02-04T04:01:57Z
2000992,control,2025-02-04T18:09:18Z
2000652,control,2025-02-04T05:13:20Z
2002635,control,2025-02-04T21:51:30Z
2001118,control,2025-02-03T11:54:43Z
2006001,treatment,2025-02-03T12:38:55Z
2009618,treatment,2025-02-04T16:10:20Z
2004444,control,2025-02-04T13:49:48Z
2004029,control,2025-02-03T21:38:11Z
2009499,treatment,2025-02-03T19:52:16Z
2009095,treatment,2025-02-03T01:57:35Z
2008972,treatment,2025-02-03T06:37:03Z
2009315,treatment,2025-02-04T09:38:24Z
2007819,treatment,2025-02-04T11:37:35Z
2007642,treatment,2025-02-04T09:09:39Z
2002837,control,2025-02-04T20:21:31Z
2005898,treatment,2025-02-03T21:46:48Z
2009450,treatment,2025-02-04T16:08:45Z
2003803,control,2025-02-04T16:35:40Z
2005877,treatment,2025-02-03T04:48:28Z
2006914,treatment,2025-02-04T15:15:56Z
2002898,control,2025-02-04T04:29:30Z
2003216,control,2025-02-03T12:53:11Z
2006646,treatment,2025-02-04T21:28:18Z
2006718,treatment,2025-02-03T04:33:51Z
2003093,control,2025-02-03T17:21:53Z
2001175,control,2025-02-03T05:37:45Z
2002844,control,2025-02-03T07:11:46Z
2007540,treatment,2025-02-03T20:46:59Z
2006440,treatment,2025-02-03T18:54:53Z
2005031,treatment,2025-02-04T16:11:28Z
2005396,treatment,2025-02-03T06:35:13Z
2004744,control,2025-02-03T15:54:14Z
2008473,treatment,2025-02-03T21:53:52Z
2001137,control,2025-02-03T15:24:35Z
2006514,treatment,2025-02-04T22:00:40Z
2004339,control,2025-02-04T19:47:27Z
2008525,treatment,2025-02-04T23:43:02Z
2001669,control,2025-02-03T14:59:10Z
2003325,control,2025-02-03T20:18:24Z
2000241,control,2025-02-04T15:07:46Z
2001420,control,2025-02-03T23:40:07Z
2002508,control,2025-02-04T14:21:36Z
2001192,control,2025-02-04T14:47:48Z
2004718,control,2025-02-04T19:33:22Z
2004122,control,2025-02-04T20:01:53Z
2001503,control,2025-02-03T13:25:12Z
2004804,treatment,2025-02-04T09:02:47Z
2001852,control,2025-02-04T14:02:26Z
2003688,control,2025-02-03T00:47:16Z
2002239,control,2025-02-04T14:30:58Z
2000740,control,2025-02-04T07:18:56Z
2001314,control,2025-02-04T22:25:52Z
2008968,treatment,2025-02-04T10:07:52Z
2006164,treatment,2025-02-04T13:48:52Z
2008053,treatment,2025-02-03T05:36:31Z
2004902,treatment,2025-02-04T19:00:50Z
2002683,control,2025-02-04T18:48:18Z
2005849,treatment,2025-02-03T19:13:02Z
2002899,control,2025-02-04T09:29:23Z
2007596,treatment,2025-02-04T11:01:39Z
2003139,control,2025-02-03T15:39:59Z
2000929,control,2025-02-03T09:24:18Z
2000044,control,2025-02-04T07:41:39Z
2009404,treatment,2025-02-03T16:08:48Z
2000517,control,2025-02-03T04:00:56Z
2004525,control,2025-02-04T11:03:04Z
2001987,control,2025-02-03T03:26:22Z
2003651,control,2025-02-03T14:45:41Z
2003767,control,2025-02-03T22:56:17Z
2001866,control,2025-02-03T08:44:07Z
2007685,treatment,2025-02-04T16:11:10Z
2009581,treatment,2025-02-03T19:50:21Z
2000737,control,2025-02-03T21:00:35Z
2000401,control,2025-02-04T12:30:21Z
2006515,treatment,2025-02-03T22:23:32Z
2004460,control,2025-02-03T23:08:16Z
2008711,treatment,2025-02-03T18:23:54Z
2003256,control,2025-02-04T15:07:06Z
2000528,control,2025-02-03T04:16:18Z
2000593,control,2025-02-03T05:57:46Z
2002407,control,2025-02-04T06:30:19Z
2003945,control,2025-02-03T10:53:48Z
2004162,control,2025-02-04T11:25:03Z
2006626,treatment,2025-02-04T08:11:30Z
2004013,control,2025-02-03T23:17:28Z
2003563,control,2025-02-03T09:51:10Z
2007524,treatment,2025-02-03T15:29:58Z
2000901,control,2025-02-04T12:07:40Z
2006796,treatment,2025-02-03T10:38:59Z
2007158,treatment,2025-02-03T00:41:49Z
2000295,control,2025-02-03T15:13:53Z
2008995,treatment,2025-02-03T14:58:15Z
2004660,control,2025-02-03T17:09:45Z
2009641,treatment,2025-02-03T16:40:35Z
2008469,treatment,2025-02-03T03:56:22Z
2008070,treatment,2025-02-04T17:19:42Z
2008177,treatment,2025-02-04T03:55:16Z
2000693,control,2025-02-03T12:16:43Z
2002867,control,2025-02-04T10:50:51Z
2005992,treatment,2025-02-04T20:39:48Z
2001975,control,2025-02-04T19:12:34Z
2000103,control,2025-02-04T07:21:41Z
2007862,treatment,2025-02-04T08:21:30Z
2006588,treatment,2025-02-04T12:06:38Z
2006035,treatment,2025-02-03T04:27:43Z
2004340,control,2025-02-04T16:14:16Z
2001740,control,2025-02-04T17:03:46Z
2003215,control,2025-02-03T00:47:35Z
2008779,treatment,2025-02-04T04:09:25Z
2007198,treatment,2025-02-03T08:44:58Z
2005925,treatment,2025-02-03T07:11:57Z
2001738,control,2025-02-04T06:30:17Z
2000261,control,2025-02-03T08:37:10Z
2000845,control,2025-02-03T04:12:51Z
2009464,treatment,2025-02-03T07:58:34Z
2003523,control,2025-02-03T01:30:32Z
2006563,treatment,2025-02-03T07:00:27Z
2008650,treatment,2025-02-04T21:06:21Z
2008094,treatment,2025-02-03T08:15:54Z
2005705,treatment,2025-02-04T23:53:49Z
2008940,treatment,2025-02-04T02:14:17Z
2005176,treatment,2025-02-04T13:41:12Z
2005036,treatment,2025-02-04T11:17:17Z
2003017,control,2025-02-03T21:01:46Z
2001377,control,2025-02-04T02:36:29Z
2008167,treatment,2025-02-03T01:21:33Z
2008398,treatment,2025-02-03T22:44:06Z
2000318,control,2025-02-04T03:08:49Z
2003281,control,2025-02-03T09:42:05Z
2008568,treatment,2025-02-03T12:46:34Z
2002638,control,2025-02-03T23:38:54Z
2007493,treatment,2025-02-03T06:19:34Z
2002358,control,2025-02-03T16:15:59Z
2004778,control,2025-02-03T11:08:47Z
2005800,treatment,2025-02-03T12:07:15Z
2004468,control,2025-02-03T03:35:29Z
2002199,control,2025-02-03T19:13:36Z
2000196,control,2025-02-03T13:07:54Z
2008852,treatment,2025-02-04T13:32:18Z
2000170,control,2025-02-03T00:59:22Z
2001980,control,2025-02-03T22:29:59Z
2003451,control,2025-02-04T16:39:06Z
2008157,treatment,2025-02-03T01:14:32Z
2006404,treatment,2025-02-04T05:07:13Z
2000276,control,2025-02-04T15:13:43Z
2005330,treatment,2025-02-04T01:08:22Z
2003692,control,2025-02-03T11:00:58Z
2006975,treatment,2025-02-03T06:57:02Z
2001439,control,2025-02-03T21:42:34Z
2009273,treatment,2025-02-03T23:16:00Z
2000540,control,2025-02-03T02:03:53Z
2006099,treatment,2025-02-03T05:42:24Z
2002960,control,2025-02-04T03:26:05Z
2005748,treatment,2025-02-03T18:45:51Z
2008051,treatment,2025-02-03T16:17:25Z
2009229,treatment,2025-02-03T03:26:21Z
2005611,treatment,2025-02-04T22:27:59Z
2009080,treatment,2025-02-04T10:15:00Z
2001545,control,2025-02-03T02:38:34Z
2006154,treatment,2025-02-03T01:18:44Z
2001217,control,2025-02-04T03:43:50Z
2006904,treatment,2025-02-03T15:07:41Z
2002052,control,2025-02-04T06:53:32Z
2002513,control,2025-02-03T10:17:43Z
2000902,control,2025-02-04T00:53:30Z
2004570,control,2025-02-04T13:10:24Z
2009461,treatment,2025-02-03T01:28:22Z
2002815,control,2025-02-03T20:10:31Z
2008178,treatment,2025-02-03T11:02:57Z
2008424,treatment,2025-02-04T14:13:28Z
2007687,treatment,2025-02-03T02:22:44Z
2003580,control,2025-02-04T05:44:33Z
2008328,treatment,2025-02-03T17:27:48Z
2001322,control,2025-02-03T21:30:48Z
2007573,treatment,2025-02-04T22:58:35Z
2001160,control,2025-02-03T13:49:02Z
2003082,control,2025-02-03T10:15:33Z
2000128,control,2025-02-03T13:32:59Z
2007197,treatment,2025-02-04T11:44:03Z
2002213,control,2025-02-04T05:11:44Z
2003113,control,2025-02-04T18:33:33Z
2003781,control,2025-02-03T06:46:57Z
2000012,control,2025-02-04T05:26:03Z
2009307,treatment,2025-02-04T20:17:49Z
2005181,treatment,2025-02-04T19:13:45Z
2001588,control,2025-02-03T04:10:43Z
2008416,treatment,2025-02-03T19:20:13Z
2002765,control,2025-02-04T03:01:07Z
2005916,treatment,2025-02-04T13:28:08Z
2005234,treatment,2025-02-04T20:10:43Z
